_id,_rev,aout,avril,code_contrat,code_produit,dec,fev,janv,juillet,juin,mai,mars,nov,oct,sept,societe,typeContrat
1690000247,1-2f0600c6cc4ca6dbb160826852013852,0,0,1690000247,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000181,1-69ec95799beeb2b9efe67fb37d4c2244,25000,25000,1680000181,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1720000194,2-51a4870bfc0fe3b97dfebb45048574dc,300000,300000,1720000194,50,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,GESTOCI ,Retraite complementaire GESTOCI 
1690000136,1-6aaf3b4540b701dc3e31f0c419634f4b,0,0,1690000136,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000203,1-4d1a547e82e749e6947e40dbff0fe5c0,25000,25000,1680000203,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1720000198,2-9f8fbb071e094dab8211a20a2fd869dd,300000,300000,1720000198,50,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,GESTOCI ,Retraite complementaire GESTOCI 
1690000010,1-4704a952d40fe6d40cf6b455556c9292,0,0,1690000010,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000053,1-d6b5efe1a43fcee858de561e8ebe0abc,25000,25000,1680000053,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000253,1-b9b29aeba44d989925121493a453c64a,0,0,1690000253,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000213,1-1502e7dce7b6e6d7c9b708d420211b41,25000,25000,1680000213,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1680000223,1-4a220217379c809a37ffddc567957438,49400,0,1680000223,50,49400,0,0,49400,49400,49400,0,49400,49400,49400,CODIVAL ,Retraite complementaire CODIVAL 
1690000163,1-5738396853ea436f426541657b7b3066,0,0,1690000163,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000257,1-a7842f52a351abf6e21c8b52bc91ee38,0,0,1690000257,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000222,2-d378c493abff3504b34b8f26966421ed,71250,71250,1720000222,50,71250,71250,71250,71250,71250,71250,71250,71250,71250,71250,GESTOCI ,Retraite complementaire GESTOCI 
1690000167,1-e5123f35f60a33503b6c8328539f7031,0,0,1690000167,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000312,1-14aac366d30965530b157a9c7fbc9755,0,0,1690000312,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000014,1-ac128884ccf7f9e951bb5ca084f90ed8,0,0,1690000014,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000101,1-baf36cd09c97af7d540982f2b81d6d4e,25000,25000,1680000101,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1680000242,2-2e454eca36d8322999b986b40a63e4d8,0,0,1680000242,50,25000,0,0,0,0,0,0,0,0,0,CODIVAL ,Retraite complementaire CODIVAL 
1720000226,2-424d83746c61b36a6391db2dfe37f00d,257000,207000,1720000226,50,257000,207000,207000,257000,207000,207000,207000,257000,257000,257000,GESTOCI ,Retraite complementaire GESTOCI 
1680000057,1-5c600a3d749728383a46e8ce99d00fee,25000,25000,1680000057,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1680000227,1-647a09a35bc677cf10280295ae67872d,25000,0,1680000227,50,25000,0,0,25000,0,0,0,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000173,1-189074186bd16ec42efaa4bd0346a9bc,0,0,1690000173,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000021,1-585484da797cdfcae16239b2c505a7c9,0,0,1690000021,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000316,1-16573beb7d1f32627110c9024c545a78,0,0,1690000316,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000177,1-fcda80f14b761bd350a0288e852c8f3c,0,0,1690000177,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000232,2-a59dce75bcf62dd95424451774b5d3b7,100000,82000,1720000232,50,100000,82000,82000,100000,82000,82000,82000,100000,100000,100000,GESTOCI ,Retraite complementaire GESTOCI 
1690000018,1-8e6af09cf3d4572981902a48126ee175,0,0,1690000018,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000105,1-199ed3449a1eb81de59b7c492d7b1185,25000,25000,1680000105,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000011,1-6834dbed802faa65159f262f6c200d54,0,0,1690000011,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000025,1-6fbe533380c533036d1fb3f6675de3e0,0,0,1690000025,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000112,1-662ca2b9c330c8ddef56112bd7383e1e,25000,25000,1680000112,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000029,1-ba8e55ca7c5f16d9d1218a6105064c56,0,0,1690000029,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000236,2-cb209699e44f6adc484022a281c298fe,0,0,1720000236,50,0,0,0,0,0,0,0,0,0,0,GESTOCI ,Retraite complementaire GESTOCI 
1690000006,1-665f7bad193531c77f4db7316bf231e5,0,0,1690000006,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000180,1-bc1040c7809950ba5aefc524cbafa674,0,0,1690000180,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000070,1-57e75b9bacd54433f0e78f59c11f4f81,0,0,1690000070,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000041,1-1a3c9e46a69504675c13f174602cad0f,0,0,1690000041,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000109,1-c179893fa2acefa1253b7819dfd4f3b8,25000,25000,1680000109,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000015,1-744a299eb013b23b7d3e790191012ed9,0,0,1690000015,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000263,2-6b337602187a54daee678803ac729e4d,125000,125000,1720000263,50,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,GESTOCI ,Retraite complementaire GESTOCI 
1690000012,1-7704d40e38edb284b712e959df0c60d6,0,0,1690000012,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000188,1-4dc93480fc3530de406004dfd5feffe6,0,0,1690000188,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000074,1-9f0b01aa32c60715e752f053189e2beb,0,0,1690000074,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000267,2-9bd8a2d2f5097b007be81001ee620857,125000,125000,1720000267,50,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,GESTOCI ,Retraite complementaire GESTOCI 
1690000043,1-fbc9e75bbac9e4be9604ed946afb2cf4,0,0,1690000043,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000190,1-2a4ff1472b1abdf9bbacd7d1e28d51d1,0,0,1690000190,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000045,1-e996cd1505128174f9c46f4aafc7b6f3,0,0,1690000045,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000111,1-e447cdb8a6cbca97d39ba5a8ade852df,25000,25000,1680000111,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000019,1-50791e894ac2608a87c900245e4833d4,0,0,1690000019,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000102,1-9bec9ad5cb7fd09c00d86ecd51604a51,25000,25000,1680000102,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1720000280,2-098cbbc717b49fa90e3fdebbf14afe72,100000,71250,1720000280,50,100000,0,0,100000,71250,71250,0,100000,100000,100000,GESTOCI ,Retraite complementaire GESTOCI 
1690000047,1-a8b598d751a4db13f1c7afafe7218670,0,0,1690000047,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000194,1-b241960548eea4f1df95f301419fa973,0,0,1690000194,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000049,1-b8bafc0c8c207efb7a1f31b8ac5737c3,0,0,1690000049,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000106,1-ed060c559e9897cc2004c0f522f624db,25000,25000,1680000106,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1680000115,1-eb3edd5216bfe5e773d3a66cf313ebe2,25000,25000,1680000115,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000040,1-c82612cbd39695f32174bf64e0644b90,0,0,1690000040,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000284,2-9aa3f009739ca8d710c47782c14075c7,0,0,1720000284,50,87500,0,0,0,0,0,0,87500,87500,84583.33333,GESTOCI ,Retraite complementaire GESTOCI 
1690000060,1-3a0784cf16e7faf1631b7bedbecbb342,0,0,1690000060,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000198,1-bee3d69bb4714a0854778e208a852ba4,0,0,1690000198,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000053,1-a364361cac85118958c5b98eae4fbe4c,0,0,1690000053,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000140,1-a792c9dccf9597509ec8eafc4eda6002,0,0,1680000140,50,0,0,25000,0,0,0,0,0,0,0,CODIVAL ,Retraite complementaire CODIVAL 
1690000064,1-80df96666bb38f825fb97f0ad79d8cde,0,0,1690000064,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000222,1-8fd5479e2c03d9e8c2a09fea124f3dbd,0,0,1690000222,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000116,1-08ff3daf885d07156a55cf596a63c65d,25000,25000,1680000116,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000057,1-412f7fdcbd5bf978d4102ab8e4156e3b,0,0,1690000057,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000226,1-248ffc698a7ac5789c164200f3951b19,0,0,1690000226,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000083,1-dc982103d62757f31bf7b0a1b9cfff5d,0,0,1690000083,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000273,2-ba9f23b660ba51424c8b82ff79c0317c,125000,0,1720000273,50,125000,0,0,125000,125000,79166,0,125000,125000,125000,GESTOCI ,Retraite complementaire GESTOCI 
1690000102,1-54fcfd691a244d7b23a4366f560ccc9c,0,0,1690000102,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000104,1-4b7ce37640f40166df97b3eff500af46,0,0,1690000104,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000144,1-72f5c53aff4f5caedee17f63b79574ea,30200,30200,1680000144,50,30200,30200,30200,30200,30200,30200,30200,30200,30200,30200,CODIVAL ,Retraite complementaire CODIVAL 
1680000143,1-709c61751e8cf8602f9f282a20134943,25000,25000,1680000143,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000001,1-ae5ad32b769332b7d00a94f7791ad876,0,0,1690000001,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1720000277,2-9749ea1e72934eb174843d21f6d1e662,122500,0,1720000277,50,122500,0,0,122500,87500,87500,0,122500,122500,122500,GESTOCI ,Retraite complementaire GESTOCI 
1690000087,1-8f44f7dee1d99c6d537a154467a2ec32,0,0,1690000087,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000022,1-6a338091ef108bc178be2b6b04ec8ffe,0,0,1690000022,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000147,1-f2203ff65bc5b56d0b201a0a3624f135,30200,30200,1680000147,50,30200,30200,30200,30200,30200,30200,30200,30200,30200,30200,CODIVAL ,Retraite complementaire CODIVAL 
1690000108,1-3255138d23f670d5b107f81aac197d5c,0,0,1690000108,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000041,1-c02d91c0b7fb66cf1768870cd0fcebdd,144780,144780,1730000041,50,144780,144780,144780,144780,144780,144780,144780,144780,144780,144780,GOS ,Retraite complementaire GOS 
1680000150,1-48aa3472664026fce5a2c57230b7750e,25000,25000,1680000150,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000131,1-bdd8121cfe12361b725f8c4959127a1a,0,0,1690000131,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000106,1-e28e2cc034bdc4cb4eb36cbb3fa4a3bb,0,0,1690000106,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000005,1-6cfd22717564493dd997c551f4d29bf5,0,0,1690000005,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000026,1-f5cf59d16b58ff5a2ce485095ed2fc63,0,0,1690000026,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000170,1-c18837c3f65acdab547b95c1e3403ac0,0,0,1690000170,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000118,1-494570760e6e7706fa48c22cb038daa2,0,0,1690000118,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000045,1-624d45d37fbd0eaeaedb1b2c1bd6b9b8,26602,26602,1730000045,50,26602,26602,26602,26602,26602,26602,26602,26602,26602,26602,GOS ,Retraite complementaire GOS 
1690000112,1-a9d6e9a867fd0b56a32bfda24ca9fad7,0,0,1690000112,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000153,1-95367cc37b4bb42965365727644f2d45,25000,25000,1680000153,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1680000158,1-f7c0d6ec63577d73160e8fbaafb193b8,49400,49400,1680000158,50,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,CODIVAL ,Retraite complementaire CODIVAL 
1690000009,1-283dc0f8171a426eb4c0b1c1350cb2d1,0,0,1690000009,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000178,1-43aad975ae9bf7c20ab6216459237d44,0,0,1690000178,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000032,1-42dc8b4c7a14ffbe2d33c3e13b394bdb,0,0,1690000032,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000049,1-b238c23c43da9425fe86144d6a3c184f,61462,61462,1730000049,50,75120,61462,61462,61462,61462,61462,61462,75120,75120,61462,GOS ,Retraite complementaire GOS 
1690000116,1-f017a452187c0abe6be7d25a32570577,0,0,1690000116,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000151,1-cd6c18ac399ec77bc5977fc2151b7342,0,0,1690000151,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000157,1-61a1943d8bb915d0690c78a5cbc2ea6f,30200,30200,1680000157,50,30200,30200,30200,30200,30200,30200,30200,30200,30200,30200,CODIVAL ,Retraite complementaire CODIVAL 
1690000050,1-cc23e2e4b1eaa4d41b209abbff727556,0,0,1690000050,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000202,1-582b9f8316f293ab3e674749a5e8f8bc,30200,30200,1680000202,50,30200,30200,30200,30200,30200,30200,30200,30200,30200,30200,CODIVAL ,Retraite complementaire CODIVAL 
1690000193,1-86c51edb892ec519dd3fafd51eaafc12,0,0,1690000193,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000063,1-b1aa93d179f99d0f40d48caba322ebdd,0,0,1690000063,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000155,1-9b55ab9c6dedfe5255bd6fd8f4a20c99,0,0,1690000155,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000051,1-9bb2fd0b389a4f6569cff33ca054363c,169066,169066,1730000051,50,169066,169066,169066,169066,169066,169066,169066,169066,169066,169066,GOS ,Retraite complementaire GOS 
1690000143,1-bdc7336349d076249dd84028c176269e,0,0,1690000143,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000033,1-dc4bb440c19af1abf9b8432fccc7bfd5,0,0,1690000033,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000212,1-13e35512169c4adda49197a94c0a145e,25000,25000,1680000212,50,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000054,1-cbb4b283c430bae9119d92d661b78277,0,0,1690000054,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000055,1-c2190fefad48e5fac3d638cfcc95af94,28714,28714,1730000055,50,28714,28714,28714,28714,28714,28714,28714,28714,28714,28714,GOS ,Retraite complementaire GOS 
1690000067,1-cbabda1daa25bd40c8eb4f4b940b7520,0,0,1690000067,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000197,1-68b4b7d9b32922dbc58493ed839c2df0,0,0,1690000197,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000159,1-04399a45d2479853b0e4c1d0b8bda122,0,0,1690000159,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000062,1-b343639664c466b130cab33dc781fbdd,0,0,1690000062,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000147,1-80315c90bd10644058659dcf05498ee6,0,0,1690000147,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000073,1-217144d6217b060f3be43552ebf7f8dd,0,0,1690000073,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000225,1-935deb9d39652aae81a1804f15f3ab22,0,0,1690000225,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1680000216,1-36fc01cfb5e468a239f8e772965bd59c,25000,25000,1680000216,50,25000,25000,0,25000,25000,25000,25000,25000,25000,25000,CODIVAL ,Retraite complementaire CODIVAL 
1690000058,1-95cb9dbb3fa2eec8107b21d2d660619d,0,0,1690000058,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000200,1-4062c14e8e99121b5a5bb14011ada13f,0,0,1690000200,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000077,1-bc3a94a0497172d3415536a6368ddc57,0,0,1690000077,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000066,1-11f6b30b80dbc85c8adf24b4ead3f69d,0,0,1690000066,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000153,1-42449d9921d6cc61e1876de01d38221d,0,0,1690000153,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000059,1-e181c8d3314fcfbdf10ad91768bc65ee,55124,55124,1730000059,50,55124,55124,55124,55124,55124,55124,55124,55124,55124,55124,GOS ,Retraite complementaire GOS 
1690000135,1-a92e5f948bf095b37137afbb99e42b2f,0,0,1690000135,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000212,1-2025e7255837e4b170d502c3dde7f63e,0,0,1690000212,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000208,1-8cefb492432b33d6e695119ecc29d762,0,0,1690000208,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000101,1-19acf3b2c29ab8da653fd2b5a745f879,0,0,1690000101,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000100,1-4734c3a678347685e63c21689f22f047,63000,0,1730000100,50,63000,0,0,63000,63000,63000,0,63000,63000,63000,GOS ,Retraite complementaire GOS 
1690000072,1-631c3d358292adda483835bb50fdd240,0,0,1690000072,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000139,1-35c355a01c3be3fe7c7142dd6242a75e,0,0,1690000139,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000080,1-453772f7fc21e0a0cdf9c2f191f0d148,0,0,1690000080,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000104,1-4f3e658038688db86089be8616e46684,58500,0,1730000104,50,58500,0,0,58500,0,0,0,58500,58500,58500,GOS ,Retraite complementaire GOS 
1690000210,1-e9122b2c98d43af1b3af16a6a2027c61,0,0,1690000210,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000105,1-0cd0009fdd72967af49966ac0042fe75,0,0,1690000105,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000069,1-c8469567a6925c3756be1be1b0431a8c,0,0,1690000069,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000084,1-5b86cc903c5589e8423b4800605c5c2d,0,0,1690000084,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000160,1-3ed14faa71c928514da31c89ce86b3a5,0,0,1690000160,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000302,1-b629251c492fc81b5bf63ec2de8a6a52,0,0,1690000302,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000108,1-cc7044c79d1e4b0a3966a589602d2844,0,0,1730000108,50,26602,0,0,0,0,0,0,26602,26602,26602,GOS ,Retraite complementaire GOS 
1690000076,1-020d4766a5bb8a6a9686c13132992c56,0,0,1690000076,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000082,1-f4e6446842f3034f3473c1347a15f12f,0,0,1690000082,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000214,1-0d99f4bee5a8e066a810fc5c955a4450,0,0,1690000214,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000306,1-5eb9fb8494cd6b11f9a52bb03d127ad3,0,0,1690000306,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000088,1-76392f960a7a257362cf3cecd7f29e72,0,0,1690000088,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000110,1-8aead6ae0fe0ecb0a31795403ec643b8,0,0,1730000110,50,106500,0,0,0,0,0,0,106500,106500,106500,GOS ,Retraite complementaire GOS 
1690000164,1-a09cc19a16ed2642028c81cadce994ac,0,0,1690000164,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000081,1-4c686254ac0049718c93dfde2d29e135,0,0,1690000081,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000090,1-e22350be66de359ec14d2d43c1d2c428,0,0,1690000090,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000168,1-bebda465d17f9d51b050d5b0418ef15d,0,0,1690000168,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000343,1-414f3780073c9a04411d67dc06d364db,0,0,1690000343,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000114,1-1a4d2ce405ca46d655a67470db559aab,0,0,1730000114,50,29148,0,0,0,0,0,0,29148,29148,29148,GOS ,Retraite complementaire GOS 
1690000109,1-a5f435b1a5a530b33b1aa695e55970d1,0,0,1690000109,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000086,1-188ef7df96f276c1a0ea748dd75a01e4,0,0,1690000086,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000218,1-3657ce2de5e60cc9f3897d2318100752,0,0,1690000218,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000094,1-1f971db2c8007076ec3ce42b68d0c157,0,0,1690000094,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000221,1-23fc2dc63da7cc207009d94fe33d56be,0,0,1690000221,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000085,1-c8c96086d66b0c7737dfc06f174683e1,0,0,1690000085,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1690000347,1-54d7735ba180ce68db1f3f67a75f2c18,0,0,1690000347,50,0,0,0,0,0,0,0,0,0,0,ECOBANK ,Retraite complementaire ECOBANK 
1730000004,1-bf3f15324099d8da9e49acdbc4e4e02b,89834,89834,1730000004,50,102792,89834,89834,89834,89834,89834,89834,102792,102792,89834,GOS ,Retraite complementaire GOS 
