code_objet,statut,num_quittance,code_contrat,echeance,datevaleur,datecreation,datecomptable,dateemission,montantpaye,montantEmis
1,2,70421024,1890000037,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,244734,244734
1,2,70421027,1890000034,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,130620,130620
1,2,70420048,1890000013,31/01/2020,31/01/2020,31/01/2020,31/01/2020,31/01/2020,0,0
1,2,70422023,1890000039,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,36464,36464
1,2,70422030,1890000031,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,42880,42880
1,2,70421040,1890000021,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,47326,47326
1,2,70424008,1890000056,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,84762,84762
1,2,70421049,1890000012,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,36176,36176
1,2,70421044,1890000017,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,1001494,1001494
1,2,70425005,1890000059,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,127010,127010
1,2,70422039,1890000022,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,50626,50626
1,2,70426017,1890000047,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,38636,38636
1,2,70423044,1890000017,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,1001494,1001494
1,2,70426007,1890000057,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70425032,1890000029,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,61390,61390
1,2,70427017,1890000047,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70424057,1890000003,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,166310,166310
1,2,70428008,1890000056,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429002,1890000062,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70425050,1890000011,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,125454,125454
1,2,70430011,1890000053,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70426054,1890000006,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70428034,1890000027,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70431014,1890000050,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70427050,1890000011,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70430020,1890000043,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70428046,1890000015,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429043,1890000018,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430038,1890000023,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430056,1890000004,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70431036,1890000025,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431049,1890000012,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70424010,1890000054,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,41862,41862
1,2,70422022,1890000040,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,168694,168694
1,2,70422024,1890000037,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,244734,244734
1,2,70422036,1890000025,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,30036,30036
1,2,70423028,1890000033,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,84264,84264
1,2,70426006,1890000058,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70427009,1890000055,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427014,1890000050,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70423048,1890000013,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,0,0
1,2,70426030,1890000031,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,42880,42880
1,2,70426015,1890000049,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,28808,28808
1,2,70424039,1890000022,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,50626,50626
1,2,70428017,1890000047,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70425044,1890000017,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,1001494,1001494
1,2,70425057,1890000003,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,166310,166310
1,2,70425058,1890000002,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,29236,29236
1,2,70426049,1890000012,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,36176,36176
1,2,70426043,1890000018,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,52974,52974
1,2,70425059,1890000001,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,74538,74538
1,2,70428031,1890000030,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70428021,1890000042,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70426057,1890000003,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,166310,166310
1,2,70427042,1890000019,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70430015,1890000049,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70428055,1890000005,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70430025,1890000036,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429056,1890000004,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430019,1890000044,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429044,1890000017,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70431028,1890000033,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431047,1890000014,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431044,1890000017,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70422025,1890000036,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,36138,36138
1,2,70421036,1890000025,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,30036,30036
1,2,70421053,1890000007,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,88306,88306
1,2,70420059,1890000001,31/01/2020,31/01/2020,31/01/2020,31/01/2020,31/01/2020,74538,74538
1,2,70421045,1890000016,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,73606,73606
1,2,70424018,1890000046,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,46434,46434
1,2,70423026,1890000035,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,74162,74162
1,2,70423040,1890000021,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,47326,47326
1,2,70423047,1890000014,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,92752,92752
1,2,70423039,1890000022,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,50626,50626
1,2,70428009,1890000055,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70425038,1890000023,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,133542,133542
1,2,70425026,1890000035,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,74162,74162
1,2,70429001,1890000066,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70427030,1890000031,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70426036,1890000025,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70427033,1890000028,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70429005,1890000059,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430014,1890000050,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70427041,1890000020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428025,1890000036,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429013,1890000051,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429031,1890000030,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429034,1890000027,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429023,1890000039,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70427045,1890000016,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428050,1890000011,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70431030,1890000031,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70430022,1890000040,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430042,1890000019,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430046,1890000015,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70431057,1890000003,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70425016,1890000048,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30322,30322
1,2,70421041,1890000020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,80340,80340
1,2,70423035,1890000026,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,27754,27754
1,2,70423038,1890000023,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,133542,133542
1,2,70423021,1890000042,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,0,0
1,2,70423036,1890000025,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30036,30036
1,2,70423049,1890000012,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,36176,36176
1,2,70428011,1890000053,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70425031,1890000030,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,86938,86938
1,2,70425021,1890000042,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,0,0
1,2,70426013,1890000051,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,85214,85214
1,2,70425024,1890000037,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,244734,244734
1,2,70426000,1890000067,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,555842,555842
1,2,70425043,1890000018,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,52974,52974
1,2,70427021,1890000042,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70426047,1890000014,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,92752,92752
1,2,70426042,1890000019,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,115264,115264
1,2,70426055,1890000005,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,55364,55364
1,2,70427035,1890000026,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427052,1890000009,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428035,1890000026,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429019,1890000044,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430034,1890000027,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429040,1890000021,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70431023,1890000039,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431000,1890000067,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70430057,1890000003,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70431046,1890000015,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70422034,1890000027,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,29236,29236
1,2,70422037,1890000024,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,46778,46778
1,2,70423020,1890000043,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,43702,43702
1,2,70421058,1890000002,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,29236,29236
1,2,70423034,1890000027,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,29236,29236
1,2,70422052,1890000009,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,32068,32068
1,2,70422043,1890000018,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,52974,52974
1,2,70422055,1890000005,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,55364,55364
1,2,70422044,1890000017,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,1001494,1001494
1,2,70424023,1890000039,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,36464,36464
1,2,70424034,1890000027,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,29236,29236
1,2,70427002,1890000062,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70426018,1890000046,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70424035,1890000026,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,27754,27754
1,2,70424055,1890000005,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,55364,55364
1,2,70425035,1890000026,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,27754,27754
1,2,70429006,1890000058,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70427034,1890000027,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427029,1890000032,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70430006,1890000058,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70428023,1890000039,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70427056,1890000004,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428022,1890000040,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70430007,1890000057,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429000,1890000067,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430031,1890000030,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430000,1890000067,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430035,1890000026,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429053,1890000007,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70431043,1890000018,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70429059,1890000001,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70422033,1890000028,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,33878,33878
1,2,70425002,1890000062,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,66528,66528
1,2,70424007,1890000057,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,54936,54936
1,2,70426001,1890000066,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,76918,76918
1,2,70422046,1890000015,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,50210,50210
1,2,70422048,1890000013,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,0,0
1,2,70423042,1890000019,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,115264,115264
1,2,70427003,1890000061,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428016,1890000048,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70424052,1890000009,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,32068,32068
1,2,70424048,1890000013,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,0,0
1,2,70429011,1890000053,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429014,1890000050,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70428018,1890000046,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429012,1890000052,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429007,1890000057,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430005,1890000059,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70427055,1890000005,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427054,1890000006,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427051,1890000010,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427044,1890000017,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428049,1890000012,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70428036,1890000025,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70431008,1890000056,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431007,1890000057,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70429048,1890000013,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429050,1890000011,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70430058,1890000002,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70431037,1890000024,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70431050,1890000011,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70421057,1890000003,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,166310,166310
1,2,70424005,1890000059,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,127010,127010
1,2,70424006,1890000058,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,60778,60778
1,2,70421050,1890000011,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,125454,125454
1,2,70422027,1890000034,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,130620,130620
1,2,70423000,1890000067,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,555842,555842
1,2,70426010,1890000054,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,41862,41862
1,2,70426014,1890000050,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70424033,1890000028,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,33878,33878
1,2,70423053,1890000007,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,88306,88306
1,2,70423056,1890000004,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,39742,39742
1,2,70425000,1890000067,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,555842,555842
1,2,70428003,1890000061,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70424050,1890000011,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,125454,125454
1,2,70426022,1890000040,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,168694,168694
1,2,70425056,1890000004,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,39742,39742
1,2,70430009,1890000055,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70425045,1890000016,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,73606,73606
1,2,70428020,1890000043,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70431009,1890000055,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70427040,1890000021,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427057,1890000003,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428051,1890000010,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70426059,1890000001,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,74538,74538
1,2,70430023,1890000039,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70428045,1890000016,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70430037,1890000024,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70429045,1890000016,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70428059,1890000001,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70430045,1890000016,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70424017,1890000047,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,38636,38636
1,2,70422019,1890000044,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,56362,56362
1,2,70423031,1890000030,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,86938,86938
1,2,70422040,1890000021,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,47326,47326
1,2,70422049,1890000012,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,36176,36176
1,2,70424013,1890000051,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,85214,85214
1,2,70427016,1890000048,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70424021,1890000042,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,0,0
1,2,70423055,1890000005,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,55364,55364
1,2,70426004,1890000060,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,200136,200136
1,2,70424036,1890000025,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,30036,30036
1,2,70424042,1890000019,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,115264,115264
1,2,70426021,1890000042,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70426029,1890000032,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,97660,97660
1,2,70425051,1890000010,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,98650,98650
1,2,70427025,1890000036,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427038,1890000023,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70426048,1890000013,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,0,0
1,2,70426053,1890000007,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,88306,88306
1,2,70428032,1890000029,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70429030,1890000031,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70427039,1890000022,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70428041,1890000020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,30/09/2020,0,0
1,2,70427053,1890000007,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70429035,1890000026,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429027,1890000034,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70429046,1890000015,31/10/2020,31/10/2020,31/10/2020,31/10/2020,31/10/2020,0,0
1,2,70431031,1890000030,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70430027,1890000034,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70430050,1890000011,30/11/2020,30/11/2020,30/11/2019,30/11/2020,30/11/2020,0,0
1,2,70431053,1890000007,31/12/2020,31/12/2020,31/12/2020,31/12/2020,31/12/2020,0,0
1,2,70422032,1890000029,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,61390,61390
1,2,70421042,1890000019,28/02/2020,28/02/2020,28/02/2020,28/02/2020,28/02/2020,115264,115264
1,2,70424004,1890000060,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,200136,200136
1,2,70422051,1890000010,31/03/2020,31/03/2020,31/03/2020,31/03/2020,31/03/2020,98650,98650
1,2,70426003,1890000061,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,67982,67982
1,2,70423043,1890000018,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,52974,52974
1,2,70423057,1890000003,30/04/2020,30/04/2020,30/04/2020,30/04/2020,30/04/2020,166310,166310
1,2,70424037,1890000024,31/05/2020,31/05/2020,31/05/2020,31/05/2020,31/05/2019,46778,46778
1,2,70425034,1890000027,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,29236,29236
1,2,70426031,1890000030,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,86938,86938
1,2,70426033,1890000028,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,33878,33878
1,2,70426023,1890000039,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,53000,53000
1,2,70425042,1890000019,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,115264,115264
1,2,70425054,1890000006,30/06/2020,30/06/2020,30/06/2020,30/06/2020,30/06/2020,0,0
1,2,70426041,1890000020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,31/07/2020,80340,80340
1,2,70427022,1890000040,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
1,2,70427037,1890000024,31/08/2020,31/08/2020,31/08/2020,31/08/2020,31/08/2020,0,0
